Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
22380,NRG Montville Operations Inc,546,Montville Station,CT,New London,5,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,75,81,83,1,1954,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,81,81,81,81,6H,6H,Y,Y,,
20169,Avista Corp,550,Kettle Falls Generating Station,WA,Stevens,1,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,50.7,50,50.7,12,1983,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
12490,Middletown Power LLC,562,Middletown,CT,Middlesex,2,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,113.6,117,120,10,1958,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,117,120,117,120,6H,6H,Y,Y,,
12490,Middletown Power LLC,562,Middletown,CT,Middlesex,3,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,239.4,236,245,1,1964,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,236,245,236,245,6H,6H,Y,Y,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,1,OP,Conventional Steam Coal,ST,Electric Utility,1,464.5,453.4,453.4,7,1987,BIT,NG,Y,Y,BIT,NG,LFG,,,,N,, , , , ,,,,,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,2,OP,Conventional Steam Coal,ST,Electric Utility,1,464.5,469.3,469.3,6,1996,BIT,NG,Y,Y,BIT,NG,LFG,,,,N,, , , , ,,,,,,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,B,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,129.8,128,130,2,2010,NG,DFO,Y,N,,,,,,,Y,Y,128,130,128,130,6H,6H,Y,Y,Y,
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,B1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,203.2,164,177,2,2010,NG,DFO,Y,N,,,,,,,Y,Y,167,170,167,170,6H,6H,Y,Y,Y,
65448,"Generation Bridge II Connecticut, LLC",568,Bridgeport Station,CT,Fairfield,501,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,375.7,337,359,6,2019,NG,DFO,Y,N,,,,,,,Y,Y,337,359,337,345,1H,1H,Y,Y,Y,
65448,"Generation Bridge II Connecticut, LLC",568,Bridgeport Station,CT,Fairfield,502,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,200.6,145.8,149.6,6,2019,NG,DFO,Y,N,,,,,,,Y,Y,145.8,149.6,145,145.8,1H,1H,Y,Y,Y,
2548,City of Burlington Electric - (VT),589,J C McNeil,VT,Chittenden,1,OP,Wood/Wood Waste Biomass,ST,Electric Utility,1,59.5,52,54,6,1984,WDS,NG,Y,Y,WDS,NG,DFO,,,,Y,Y,52,54,15,15,1H,1H,Y,,Y,Y
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,3,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,75,86,86,12,1954,NG,RFO,Y,Y,NG,RFO,DFO,,,,Y,Y,86,86,86,86,6H,UNK,N,,,
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,4,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,176.8,171,172,4,1966,NG,RFO,Y,Y,NG,RFO,DFO,,,,Y,Y,174,174,174,174,6H,UNK,N,,,
56609,Calpine Mid-Atlantic Generation LLC,593,Edge Moor,DE,New Castle,5,OP,Natural Gas Steam Turbine,ST,IPP Non-CHP,2,446,438,438,8,1973,NG,RFO,Y,Y,RFO,NG,DFO,,,,Y,Y,450,230,450,450,6H,6H,N,,,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,1,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,129.1,93,114,5,1984,NG,DFO,Y,N,,,,,,,Y,Y,93,114,93,114,1H,1H,Y,Y,,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,2,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,129.1,93,114,5,1984,NG,DFO,Y,N,,,,,,,Y,Y,93,114,93,114,1H,1H,Y,Y,,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,3,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,58.9,47,60,7,2001,NG,DFO,Y,N,,,,,,,Y,Y,46.7,60,46.7,54,1H,1H,Y,Y,Y,
15500,Puget Sound Energy Inc,607,Fredonia,WA,Skagit,4,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,58.9,47,60,7,2001,NG,DFO,Y,N,,,,,,,Y,Y,46.7,60,46.7,54,1H,1H,Y,Y,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.4,300.8,4,2013,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.4,300.8,4,2013,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.4,300.8,4,2013,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,609,Cape Canaveral,FL,Brevard,3ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,500,478.8,490.6,4,2013,NG,DFO,Y,N,,,,,,,Y,Y,279,489,227,321,6H,6H,Y,,Y,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,188.2,182,200,6,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,148,161,154,167,1H,1H,Y,Y,,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,188.2,182,200,6,2003,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,148,161,154,167,1H,1H,Y,Y,Y,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,PFM3C,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,223,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,230,222,1H,1H,N,,,
6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,PFM3D,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,223,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,230,222,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,34.2,34.3,37.2,8,1970,NG,DFO,Y,N,,,,,,,Y,Y,34.3,37.2,34.3,37.2,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,34.2,34.3,37.2,8,1970,NG,DFO,Y,N,,,,,,,Y,Y,34.3,37.2,34.3,37.2,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6A,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,222,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,231,222,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6B,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,222,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,231,222,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6C,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,222,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,231,222,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6D,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,222,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,231,222,1H,1H,N,,,
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6E,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,229.5,231,222,12,2016,NG,DFO,Y,N,,,,,,,Y,Y,231,222,231,222,1H,1H,N,,,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296,271.9,297.1,4,2016,NG,DFO,Y,N,,,,,,,Y,Y,271.9,297.1,271.9,297.1,6H,6H,Y,,Y,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296,271.9,297.1,4,2016,NG,DFO,Y,N,,,,,,,Y,Y,271.9,297.1,271.9,297.1,6H,6H,Y,,Y,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,296,271.9,297.1,4,2016,NG,DFO,Y,N,,,,,,,Y,Y,271.9,297.1,271.9,297.1,6H,6H,Y,,Y,
6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,5ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,464,421.3,446.7,4,2016,NG,DFO,Y,N,,,,,,,Y,Y,421,446.7,357,374,6H,6H,N,,,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.5,300.9,4,2014,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.5,300.9,4,2014,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5C,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,265,270.5,300.9,4,2014,NG,DFO,Y,N,,,,,,,Y,Y,249,248,227,209,6H,6H,Y,,Y,
6452,Florida Power & Light Co,619,Riviera,FL,Palm Beach,5ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,500,478.5,490.3,4,2014,NG,DFO,Y,N,,,,,,,Y,Y,249,489,227,321,6H,6H,Y,,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CA,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,472,466.2,460,5,2007,NG,DFO,Y,N,,,,,,,Y,Y,451,460,333,359,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTA,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188,197.8,207,5,2007,NG,DFO,Y,N,,,,,,,Y,Y,160,207,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTB,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188,196.7,207,5,2007,NG,DFO,Y,N,,,,,,,Y,Y,160,207,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTC,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188,196.7,207,5,2007,NG,DFO,Y,N,,,,,,,Y,Y,160,207,165,178,1H,6H,Y,Y,Y,
6452,Florida Power & Light Co,621,Turkey Point,FL,Miami Dade,5CTD,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,188,196.7,207,5,2007,NG,DFO,Y,N,,,,,,,Y,Y,160,207,165,178,1H,6H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4AGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,181,216,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,173,201,173,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4BGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,165,214,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,175,203,175,203,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4CGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,181,197,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,172,201,172,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4DGT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,208.2,183,203,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,172,201,172,201,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,4ST,OP,Natural Gas Fired Combined Cycle,CA,Electric Utility,1,421.2,402,429,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,389,396,389,396,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,P2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,55.4,41,53,6,1972,NG,DFO,Y,N,,,,,,,Y,Y,41,50,41,50,6H,6H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",634,P L Bartow,FL,Pinellas,P4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,55.4,45,58,6,1972,NG,DFO,Y,N,,,,,,,Y,Y,45,58,45,58,24H,24H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",638,Suwannee River,FL,Suwannee,P1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,65.9,48,65,10,1980,NG,DFO,Y,N,,,,,,,Y,Y,49,68,49,68,1H,1H,Y,Y,Y,
6455,"Duke Energy Florida, LLC",638,Suwannee River,FL,Suwannee,P3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,65.9,49,65,11,1980,NG,DFO,Y,N,,,,,,,Y,Y,50,68,50,68,1H,1H,Y,Y,Y,
6452,Florida Power & Light Co,641,Gulf Clean Energy Center,FL,Escambia,8A,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,243.1,236,233,12,2021,NG,DFO,Y,N,,,,,,,Y,Y,238,234,221,239,1H,1H,N,,,
6452,Florida Power & Light Co,641,Gulf Clean Energy Center,FL,Escambia,8B,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,243.1,236,233,12,2021,NG,DFO,Y,N,,,,,,,Y,Y,238,234,221,239,1H,1H,N,,,
6452,Florida Power & Light Co,641,Gulf Clean Energy Center,FL,Escambia,8C,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,243.1,231.1,231.1,12,2021,NG,DFO,Y,N,,,,,,,Y,Y,233,232,217,236,1H,1H,N,,,
6452,Florida Power & Light Co,641,Gulf Clean Energy Center,FL,Escambia,8D,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,243.1,231.1,231.1,12,2021,NG,DFO,Y,,,,,,,,Y,Y,233,232,217,236,1H,1H,N,,,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,69.9,56,61,8,2009,NG,DFO,Y,N,,,,,,,Y,Y,56,61,56,61,1H,1H,Y,,Y,
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST4,OP,Conventional Steam Coal,ST,Electric Utility,1,486,437,442,2,1985,BIT,NG,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,1,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,75,76,76,8,1972,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,75,75,75,75,6H,1H,Y,Y,Y,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,2,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,250.7,232,232,10,1981,NG,BIT,Y,Y,BIT,NG,,,,,N,, , , , ,,,,,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,GT1,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.6,17.5,22,7,1976,NG,DFO,Y,N,,,,,,,Y,Y,17.5,20,17.5,20,1H,1H,Y,Y,,
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,GT2,SB,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.6,17.5,22,8,1976,NG,DFO,Y,N,,,,,,,Y,Y,17.5,20,17.5,20,1H,1H,Y,Y,,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,13,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,11,1972,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,14,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,11,1972,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,15,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,11,1972,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,16,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,11,1972,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,17,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,11,1972,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,19,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,8.8,8,8,2,1975,NG,DFO,Y,N,,,,,,,Y,Y,8,8,8,8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2,1.8,1.8,3,1970,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,20,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.4,6,6,5,1981,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,21,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.4,6,6,5,1981,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,1H,1H,Y,,Y,
8795,City of Homestead - (FL),665,G W Ivey,FL,Miami Dade,3,OP,Petroleum Liquids,IC,Electric Utility,1,2,1.8,1.8,3,1970,DFO,NG,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
9617,JEA,666,J D Kennedy,FL,Duval,GT37,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,185,178.6,191.2,6,2000,NG,DFO,Y,N,,,,,,,Y,Y,150,185.9,178.6,191.2,72H,1H,Y,,Y,
9617,JEA,666,J D Kennedy,FL,Duval,GT38,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,185,178.6,191.2,6,2009,NG,DFO,Y,N,,,,,,,Y,Y,150,185.9,178.6,191.2,72H,1H,Y,,Y,
9617,JEA,667,Northside Generating Station,FL,Duval,1,OP,Conventional Steam Coal,ST,Electric Utility,1,297.5,293,293,3,1966,BIT,PC,Y,Y,BIT,PC,NG,WDS,,,N,, , , , ,,,,,,
9617,JEA,667,Northside Generating Station,FL,Duval,2,OP,Conventional Steam Coal,ST,Electric Utility,1,297.5,293,293,6,1972,BIT,PC,Y,Y,BIT,PC,NG,WDS,,,N,, , , , ,,,,,,
9617,JEA,667,Northside Generating Station,FL,Duval,ST3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,563.7,524,524,6,1977,NG,RFO,Y,Y,NG,RFO,,,,,Y,Y,524,524,524,524,1H,1H,N,,,
10620,City of Lake Worth Beach - (FL),673,Tom G Smith,FL,Palm Beach,GT2,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,21.4,21,23,3,1978,NG,DFO,Y,N,,,,,,,Y,Y,21,23,21,23,6H,1H,N,,,
10623,City of Lakeland - (FL),675,Larsen Memorial,FL,Polk,8,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,86.2,114.5,124.5,7,1992,NG,DFO,Y,N,,,,,,,Y,Y,73,90,76,93,1H,1H,Y,,Y,
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,26.6,17,19,5,1973,NG,DFO,Y,N,,,,,,,Y,Y,16,19,16,19,1H,1H,N,,,
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,GT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,130,119.5,124.5,6,2020,NG,DFO,Y,N,,,,,,,Y,Y,117,122,112,115,1H,1H,Y,Y,Y,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,A,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,41.4,32.8,36.9,7,1989,NG,DFO,Y,N,,,,,,,Y,Y,32.8,36.9,32.8,36.9,1H,1H,N,,,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,B,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,41.4,32.8,36.9,7,1989,NG,DFO,Y,N,,,,,,,Y,Y,32.8,36.9,32.8,36.9,1H,1H,N,,,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,C,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,130,105.1,111.4,8,1992,NG,DFO,Y,N,,,,,,,Y,Y,105.1,111.4,105.1,111.4,1H,1H,Y,,Y,
14610,Orlando Utilities Comm,683,Indian River Plant,FL,Brevard,D,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,130,105.1,111.4,8,1992,NG,DFO,Y,N,,,,,,,Y,Y,105.1,111.4,105.1,111.4,1H,1H,Y,,Y,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,CT 2A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,198.9,159,185,10,2008,NG,DFO,Y,N,,,,,,,Y,Y,159,175,159,175,1H,1H,Y,,Y,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,GT3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46,48,9,2005,NG,DFO,Y,N,,,,,,,Y,Y,42,48,42,48,1H,1H,Y,,Y,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,GT4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,60.5,46,48,11,2005,NG,DFO,Y,N,,,,,,,Y,Y,42,48,42,48,1H,1H,Y,,Y,
18445,City of Tallahassee - (FL),689,S O Purdom,FL,Wakulla,8,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,180,154,182,7,2000,NG,DFO,Y,N,,,,,,,Y,Y,150,182,150,182,UNK,UNK,N,,,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,3A,OP,Petroleum Liquids,GT,Electric Utility,1,41.8,32,40,5,1971,DFO,NG,Y,N,,,,,,,Y,Y,32,40,32,40,1H,1H,Y,,Y,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,3B,OP,Petroleum Liquids,GT,Electric Utility,1,41.8,32,40,5,1971,DFO,NG,Y,N,,,,,,,Y,Y,32,40,32,40,1H,1H,Y,,Y,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,5ACT,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,276.3,232.5,271,4,2012,NG,DFO,Y,N,,,,,,,Y,N,231.5,269,231.5,269,1H,1H,Y,,Y,
7140,Georgia Power Co,710,Jack McDonough,GA,Cobb,CT4A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,276.3,237.5,276.5,12,2011,NG,DFO,Y,N,,,,,,,Y,N,223,265,223,265,1H,1H,Y,,Y,
19436,Union Electric Co - (MO),913,Venice,IL,Madison,GT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,61,44,53,6,2002,NG,DFO,Y,N,,,,,,,Y,N,48,53,48,53,6H,6H,Y,Y,,
2188,City of Breese - (IL),934,Breese,IL,Clinton,2,SB,Petroleum Liquids,IC,Electric Utility,1,3,3,3,6,1982,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
2188,City of Breese - (IL),934,Breese,IL,Clinton,IC3,SB,Petroleum Liquids,IC,Electric Utility,1,3,3,3,7,1968,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
3037,City of Carlyle - (IL),936,Carlyle,IL,Clinton,7,SB,Petroleum Liquids,IC,Electric Utility,1,2,2,2,8,1964,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,2,2,2,2,1H,6H,Y,Y,,
3040,City of Carmi - (IL),937,Carmi,IL,White,10,OP,Petroleum Liquids,IC,Electric Utility,1,1.7,1.7,1.7,12,1958,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,1.71,1.71,1.71,1.71,1H,6H,Y,,,Y
3040,City of Carmi - (IL),937,Carmi,IL,White,12,OP,Petroleum Liquids,IC,Electric Utility,1,2,1.9,1.9,12,1967,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,1.96,1.96,1.96,1.96,1H,6H,Y,,,Y
3040,City of Carmi - (IL),937,Carmi,IL,White,13,OP,Petroleum Liquids,IC,Electric Utility,1,4.4,4.3,4.3,12,1973,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,4.3,4.3,4.3,4.3,1H,6H,Y,,,Y
3040,City of Carmi - (IL),937,Carmi,IL,White,8,OP,Petroleum Liquids,IC,Electric Utility,1,1.4,1.2,1.2,12,1951,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,1.26,1.26,1.26,1.26,1H,6H,Y,,,Y
3040,City of Carmi - (IL),937,Carmi,IL,White,9,OP,Petroleum Liquids,IC,Electric Utility,1,1.7,1.7,1.7,12,1958,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,1.72,1.72,1.72,1.72,1H,6H,Y,,,Y
