Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,Hays,U2,Natural Gas Fired Combined Cycle,CS,,S,N,N,HAYSEN_HAYSENG2,,241.7,0.85,229,258,150,N, , ,OP,X,4,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,Hays,U3,Natural Gas Fired Combined Cycle,CS,,S,N,N,HAYSEN_HAYSENG3,,252.8,0.85,228,260,120,N, , ,OP,X,8,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
1074,"Hays Energy, LLC",55144,Hays Energy Project,TX,Hays,U4,Natural Gas Fired Combined Cycle,CS,,S,N,N,HAYSEN_HAYSENG4,,252.8,0.85,231,261,120,Y,5,2023,OP,X,8,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,CTG1,Natural Gas Fired Combined Cycle,CT,STG1,S,X,N,GUADGCC1,GUADGCC1,171.1,0.85,153,161,100,N, , ,OP,X,10,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,CTG2,Natural Gas Fired Combined Cycle,CT,STG1,S,X,N,GUADGCC1,GUADGCC1,171.1,0.85,153,161,100,N, , ,OP,X,10,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,CTG3,Natural Gas Fired Combined Cycle,CT,STG2,S,X,N,GUADGCC2,GUADGCC2,171.1,0.85,153,160,100,N, , ,OP,X,12,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,CTG4,Natural Gas Fired Combined Cycle,CT,STG2,S,X,N,GUADGCC2,GUADGCC2,171.1,0.85,153,160,100,N, , ,OP,X,12,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,STG1,Natural Gas Fired Combined Cycle,CA,STG1,S,Y,X,GUADGCC1,GUADGCC1,201.9,0.85,196,200,138.5,N, , ,OP,X,10,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
57045,Guadalupe Power Partners LP,55153,Guadalupe Generating Station,TX,Guadalupe,STG2,Natural Gas Fired Combined Cycle,CA,STG2,S,Y,X,GUADGCC2,GUADGCC2,201.9,0.85,197,200,138.8,N, , ,OP,X,10,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11269,Lower Colorado River Authority,55154,Lost Pines 1 Power Project,TX,Bastrop,CTA,Natural Gas Fired Combined Cycle,CT,CC1,J,X,N,,,202.5,0.9,169,178,105,N, , ,OP,X,5,2001, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
11269,Lower Colorado River Authority,55154,Lost Pines 1 Power Project,TX,Bastrop,CTB,Natural Gas Fired Combined Cycle,CT,CC1,J,X,N,,,202.5,0.9,169,178,105,N, , ,OP,X,5,2001, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
11269,Lower Colorado River Authority,55154,Lost Pines 1 Power Project,TX,Bastrop,ST,Natural Gas Fired Combined Cycle,CA,CC1,J,N,X,,,204.0,0.85,172,184,65,N, , ,OP,X,5,2001, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
49768,"Bastrop Energy Partners, LP",55168,Bastrop Energy Center,TX,Bastrop,0001,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,BASTEN_CC1,BASTEN CC1,188.2,0.85,171,188,94,N, , ,OP,X,5,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
49768,"Bastrop Energy Partners, LP",55168,Bastrop Energy Center,TX,Bastrop,0002,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,BASTEN_CC1,BASTEN CC1,188.2,0.85,171,188,94,N, , ,OP,X,5,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
49768,"Bastrop Energy Partners, LP",55168,Bastrop Energy Center,TX,Bastrop,0003,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,BASTEN_CC1,BASTEN CC1,242.3,0.85,233,234,125,N, , ,OP,X,5,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,Bosque,GT-1,Natural Gas Fired Combined Cycle,CT,G125,S,X,Y,BOSQUESW_CC2,BOSQUESW_CC2,154.0,0.85,158,167,100,N, , ,OP,X,7,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,Bosque,GT-2,Natural Gas Fired Combined Cycle,CT,G125,S,X,Y,BOSQUESW_CC2,BOSQUESW_CC2,154.0,0.85,158,167,100,N, , ,OP,X,7,2000, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,Bosque,GT-3,Natural Gas Fired Combined Cycle,CT,G641,S,X,Y,BOSQUESW_CC1,BOSQUESW_CC1,154.0,0.85,157,166,100,N, , ,OP,X,6,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,Bosque,ST-4,Natural Gas Fired Combined Cycle,CA,G641,S,N,X,BOSQUESW_CC1,BOSQUESW_CC1,95.0,0.9,82,84,65,N, , ,OP,X,6,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,Bosque,ST-5,Natural Gas Fired Combined Cycle,CA,G125,S,Y,X,BOSQUESW_CC2,BOSQUESW_CC2,250.0,0.85,208,217,65,N, , ,OP,X,1,2010, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,TX,Harrison,GEN1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,CSWEASTMAN,CSWEASTMAN,170.0,0.85,153.7,168.3,75,N, , ,OP,X,4,2001, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,TX,Harrison,GEN2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,CSWEASTMAN,CSWEASTMAN,170.0,0.85,153.7,168.3,65,N, , ,OP,X,7,2001, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
49791,Eastman Cogeneration LP,55176,Eastman Cogeneration Facility,TX,Harrison,GEN3,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,CSWEASTMAN,CSWEASTMAN,127.7,0.85,109.8,120,18,N, , ,OP,X,7,2001, , ,Y,IPP CHP,3,B,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,Harris,GT1,Natural Gas Fired Combined Cycle,CT,CC1,W,X,N,CVC_CC1,CVC CC1,192.1,0.85,160,182,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,Harris,GT2,Natural Gas Fired Combined Cycle,CT,CC1,W,X,N,CVC_CC1,CVC CC1,192.1,0.85,163,179,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,Harris,GT3,Natural Gas Fired Combined Cycle,CT,CC1,W,X,N,CVC_CC1,CVC CC1,192.1,0.85,163,179,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,Harris,GT4,Natural Gas Fired Combined Cycle,CT,CC1,W,X,N,LHM_CVC_G4,LHM CVC G4,192.1,0.85,159,178,120,N, , ,OP,X,8,2001, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,Harris,ST1,Natural Gas Fired Combined Cycle,CA,CC1,W,Y,X,CVC_CC1,CVC CC1,149.9,0.85,126,134,55,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,B,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
4383,Corpus Christi Cogeneration LLC,55206,Corpus Christi Energy Center,TX,Nueces,CT1,Natural Gas Fired Combined Cycle,CT,CCEC,S,X,N,CCEC,CCEC,198.9,0.85,173,179,95,N, , ,OP,X,10,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
4383,Corpus Christi Cogeneration LLC,55206,Corpus Christi Energy Center,TX,Nueces,CT2,Natural Gas Fired Combined Cycle,CT,CCEC,S,X,N,CCEC,CCEC,198.9,0.85,173,179,95,N, , ,OP,X,10,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
4383,Corpus Christi Cogeneration LLC,55206,Corpus Christi Energy Center,TX,Nueces,ST1,Natural Gas Fired Combined Cycle,CA,CCEC,S,Y,X,CCEC,CCEC,195.5,0.85,160,160,15,N, , ,OP,X,10,2002, , ,Y,IPP CHP,3,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,CTG1,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,OECCS_1,OECCS_1,176.0,0.85,166.7,195.2,84.8,N, , ,OP,X,7,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,CTG2,Natural Gas Fired Combined Cycle,CT,BLK1,S,X,N,OECCS_1,OECCS_1,176.0,0.85,158.2,189.1,82.7,N, , ,OP,X,7,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,CTG3,Natural Gas Fired Combined Cycle,CT,BLK2,S,X,N,OECCS_2,OECCS_2,176.0,0.85,166.7,195.2,92.2,N, , ,OP,X,8,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,CTG4,Natural Gas Fired Combined Cycle,CT,BLK2,S,X,N,OECCS_2,OECCS_2,176.0,0.85,158.2,189.1,95.2,N, , ,OP,X,8,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,STG1,Natural Gas Fired Combined Cycle,CA,BLK1,S,Y,X,OECCS_1,OECCS_1,224.4,0.85,206,217,53.3,N, , ,OP,X,7,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
60477,LaFrontera Holdings LLC,55215,Odessa-Ector Power Plant,TX,Ector,STG2,Natural Gas Fired Combined Cycle,CA,BLK2,S,Y,X,OECCS_2,OECCS_2,224.4,0.85,206,217,55.6,N, , ,OP,X,8,2001, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
5761,Ennis Power Company LLC,55223,Ennis Power Company LLC,TX,Ellis,GT1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,285.0,0.9,245.1,267.9,190,N, , ,OP,X,5,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
5761,Ennis Power Company LLC,55223,Ennis Power Company LLC,TX,Ellis,ST1,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,,,133.0,0.9,114.4,125,80,N, , ,OP,X,5,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,GT1,Natural Gas Fired Combined Cycle,CT,PB1,J,X,N,FREC,FREC,166.7,0.85,167,179,90,N, , ,OP,X,6,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,GT2,Natural Gas Fired Combined Cycle,CT,PB1,J,X,N,FREC,FREC,166.7,0.85,167,179,90,N, , ,OP,X,6,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,GT3,Natural Gas Fired Combined Cycle,CT,PB2,J,X,N,FREC,FREC,166.7,0.85,167,179,90,N, , ,OP,X,7,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,GT4,Natural Gas Fired Combined Cycle,CT,PB2,J,X,N,FREC,FREC,166.7,0.85,167,179,90,N, , ,OP,X,7,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,ST3,Natural Gas Fired Combined Cycle,CA,PB1,J,N,X,FREC,FREC,184.6,0.85,182,189.6,80,N, , ,OP,X,6,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,Freestone,ST6,Natural Gas Fired Combined Cycle,CA,PB2,J,N,X,FREC,FREC,184.6,0.85,182,189.6,80,N, , ,OP,X,7,2002, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,CT1,Natural Gas Fired Combined Cycle,CT,CC01,S,X,N,JACKCNTY_CC1,JACKCNTY_CT1,170.0,0.85,165,170,164,N, , ,OP,X,2,2006, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,CT2,Natural Gas Fired Combined Cycle,CT,CC01,S,X,N,JACKCNTY_CC2,JACKCNTY_CT2,170.0,0.85,165,170,164,N, , ,OP,X,2,2006, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,CT3,Natural Gas Fired Combined Cycle,CT,CC02,S,X,N,JACKCNTY2_CC3,JACKCNTY2_CT3,170.0,0.85,165,170,164,N, , ,OP,X,3,2011, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,CT4,Natural Gas Fired Combined Cycle,CT,CC02,S,X,N,JACKCNTY2_CC4,JACKCNTY2_CT4,170.0,0.85,165,170,164,N, , ,OP,X,3,2011, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,ST1,Natural Gas Fired Combined Cycle,CA,CC01,S,Y,X,JACKCNTY_STG,JACKCNTY_STG,300.0,0.85,290.5,300,60,N, , ,OP,X,2,2006, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
66085,"Jack County Power, LLC",55230,Jack County,TX,Wise,ST2,Natural Gas Fired Combined Cycle,CA,CC02,S,Y,X,JACKCNTY2_ST2,JACKCNTY2_ST2,300.0,0.85,290.5,300,60,N, , ,OP,X,3,2011, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
3370,Channel Energy Center LLC,55299,Channel Energy Center LLC,TX,Harris,ST-1,Natural Gas Fired Combined Cycle,CA,CC1,W,Y,X,CHE_CC1,,285.0,0.85,241,241,80,N, , ,OP,X,4,2002, , ,Y,IPP CHP,3,T,NG,OG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,Y,,
56304,Air Products LLC,55309,Air Products Port Arthur,TX,Jefferson,GEN 5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,32.8,0.9,32.8,32.8,29,N, , ,OP,X,12,2012, , ,Y,Industrial CHP,7,T,NG,OG,,,,,NG,,,,N,Y, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,
56304,Air Products LLC,55309,Air Products Port Arthur,TX,Jefferson,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,37.6,0.9,33.2,37.3,33,N, , ,OP,X,11,2000, , ,Y,Industrial CHP,7,T,NG,OG,,,,,NG,,,,N,Y, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,
56304,Air Products LLC,55309,Air Products Port Arthur,TX,Jefferson,GEN3,Other Gases,ST,SMR2,S,X,X,,,20.5,0.9,20.5,20.5,18,N, , ,OP,X,11,2006, , ,Y,Industrial CHP,7,B,OG,NG,,,,,NG,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,
56304,Air Products LLC,55309,Air Products Port Arthur,TX,Jefferson,GEN4,Other Gases,GT,SMR2,W,X,X,,,78.2,0.9,72.4,84.2,70,N, , ,OP,X,10,2006, , ,Y,Industrial CHP,7,T,OG,NG,,,,,NG,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,
1182,BASF Corporation,55311,BASF Freeport Works,TX,Brazoria,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,81.0,0.98,75,85,40,N, , ,OP,X,5,1999, , ,Y,Industrial CHP,7,T,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
1182,BASF Corporation,55311,BASF Freeport Works,TX,Brazoria,GEN2,All Other,ST,,S,X,X,,,11.7,0.98,11.7,11.7,1.2,N, , ,OP,X,6,1999, , ,Y,Industrial CHP,7,T,WH,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,TX,San Patricio,CTG1,Natural Gas Fired Combined Cycle,CT,CC1,J,X,N,,,170.1,0.85,155,179, ,N, , ,OP,X,7,1999, , ,Y,Industrial CHP,7,T,NG,,,,,,H2,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,TX,San Patricio,CTG2,Natural Gas Fired Combined Cycle,CT,CC1,J,X,N,,,170.1,0.85,155,179, ,N, , ,OP,X,7,1999, , ,Y,Industrial CHP,7,T,NG,,,,,,H2,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
26469,Ingleside Cogeneration LP,55313,Ingleside Cogeneration,TX,San Patricio,STG,Natural Gas Fired Combined Cycle,CA,CC1,J,Y,X,,,176.8,0.85,150,150, ,N, , ,OP,X,7,1999, , ,Y,Industrial CHP,7,T,NG,,,,,,H2,,,,N,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
21668,Wise County Power Company LLC,55320,Wise County Power LLC,TX,Wise,GT1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,WCPP_CT1,WCPP CT1,261.0,0.9,245,261,85,N, , ,OP,X,7,2004, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
21668,Wise County Power Company LLC,55320,Wise County Power LLC,TX,Wise,GT2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,WCPP CT2,WCPP CT2,261.0,0.9,245,261,85,N, , ,OP,X,7,2004, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
21668,Wise County Power Company LLC,55320,Wise County Power LLC,TX,Wise,ST1,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,WCPP ST1,WCPP ST1,299.7,0.9,245,260,130,N, , ,OP,X,7,2004, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,TX,Chambers,CTG1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,BTE_CC1,BTE_CC1,219.3,0.85,198,187,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,TX,Chambers,CTG2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,BTE_CC1,BTE_CC1,219.3,0.85,198,187,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,TX,Chambers,CTG3,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,BTE_CC1,BTE_CC1,219.3,0.85,198,187,120,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,TX,Chambers,STG1,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,BTE_CC1,BTE_CC1,275.0,0.9,258,258,25,N, , ,OP,X,6,2002, , ,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
2171,Brazos Valley Energy,55357,Jack Fusco Energy Center,TX,Fort Bend,CTG1,Natural Gas Fired Combined Cycle,CT,STG1,S,X,N,Brazos V,Brazos V,200.0,0.8,167,161,90,N, , ,OP,X,5,2003, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2171,Brazos Valley Energy,55357,Jack Fusco Energy Center,TX,Fort Bend,CTG2,Natural Gas Fired Combined Cycle,CT,STG1,S,X,N,Braxos V,Brazos V,200.0,0.8,167,161,90,N, , ,OP,X,5,2003, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
